uid,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
26426,37, Private,105021.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,1
26427,38, Self-emp-not-inc,239045.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,1
26428,34, Private,94413.0, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States,0
26429,45, Private,20534.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,84.0, United-States,1
26430,28, Private,350254.0, 1st-4th,2.0, Never-married, Priv-house-serv, Not-in-family, White, Female,0.0,0.0,40.0, Mexico,0
26431,68, Private,194746.0, Doctorate,16.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, Cuba,0
26432,36, Private,269042.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Laos,0
26433,20, Private,447488.0, 9th,5.0, Never-married, Other-service, Unmarried, White, Male,0.0,0.0,30.0, Mexico,0
26434,24, Private,267706.0, Some-college,10.0, Never-married, Craft-repair, Own-child, White, Female,0.0,0.0,45.0, United-States,0
26435,38, Private,198216.0, Some-college,10.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
26436,32, Private,227931.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
26437,34, Private,252646.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298.0,0.0,50.0, United-States,1
26438,47, Private,223342.0, HS-grad,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,2174.0,0.0,40.0, England,0
26439,28, Private,181776.0, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,50.0, United-States,0
26440,32, Private,132601.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
26441,58, Private,205410.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,0
26442,64, Self-emp-inc,185912.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999.0,0.0,35.0, United-States,1
26443,38, Private,292570.0, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,50.0, United-States,0
26444,43, Private,76460.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
26445,28, Private,295163.0, 12th,8.0, Divorced, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
26446,21, Private,27255.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, ?,0
26447,23, Private,69847.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0.0,0.0,20.0, United-States,0
26448,25, Private,104993.0, 9th,5.0, Never-married, Handlers-cleaners, Own-child, Black, Male,2907.0,0.0,40.0, United-States,0
26449,41, Private,322980.0, HS-grad,9.0, Separated, Adm-clerical, Not-in-family, Black, Male,2354.0,0.0,40.0, United-States,0
26450,24, ?,390608.0, HS-grad,9.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,36.0, United-States,0
26451,41, Private,317539.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, United-States,0
26452,27, Private,195678.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,0
26453,54, Private,466502.0, 7th-8th,4.0, Widowed, Other-service, Unmarried, White, Male,0.0,0.0,30.0, United-States,0
26454,28, Local-gov,220754.0, HS-grad,9.0, Separated, Transport-moving, Own-child, White, Female,0.0,0.0,25.0, United-States,0
26455,29, Private,202878.0, 7th-8th,4.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,2042.0,40.0, United-States,0
26456,36, Private,343476.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,30.0, United-States,0
26457,41, Self-emp-inc,93227.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,1977.0,60.0, Taiwan,1
26458,60, Self-emp-not-inc,38622.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,0
26459,34, State-gov,173730.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,38.0, United-States,0
26460,32, Private,178623.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, Black, Female,0.0,0.0,40.0, ?,0
26461,27, Private,300783.0, Some-college,10.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,42.0, United-States,1
26462,60, Private,224644.0, 10th,6.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,0
26463,39, Private,191502.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
26464,59, Private,61885.0, 12th,8.0, Divorced, Transport-moving, Other-relative, Black, Male,0.0,0.0,35.0, United-States,0
26465,34, Self-emp-not-inc,213887.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,32.0, Canada,1
26466,36, Private,331395.0, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,0
26467,54, Private,145098.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,1
26468,48, Private,123075.0, Assoc-voc,11.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,1
26469,19, Private,216804.0, 7th-8th,4.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,33.0, United-States,0
26470,40, Private,188291.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
26471,25, Private,33610.0, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,45.0, United-States,0
26472,39, Private,234901.0, Assoc-acdm,12.0, Separated, Adm-clerical, Unmarried, White, Male,0.0,0.0,40.0, United-States,0
26473,34, Self-emp-not-inc,349148.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
26474,30, Private,168443.0, HS-grad,9.0, Separated, Other-service, Unmarried, White, Female,0.0,0.0,30.0, United-States,0
26475,43, Private,211860.0, HS-grad,9.0, Never-married, Other-service, Unmarried, Black, Female,0.0,0.0,24.0, United-States,0
26476,35, Private,193961.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Philippines,1
26477,36, Local-gov,52532.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1887.0,50.0, United-States,1
26478,59, Self-emp-not-inc,75804.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,65.0, United-States,1
26479,33, Self-emp-not-inc,176185.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
26480,22, Private,306779.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,50.0, United-States,0
26481,48, Private,265192.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States,0
26482,54, Private,139347.0, HS-grad,9.0, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
26483,49, Private,107682.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,38.0, United-States,0
26484,37, Private,34173.0, Bachelors,13.0, Never-married, Tech-support, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
26485,45, Private,128378.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, United-States,0
26486,51, Self-emp-inc,195638.0, Some-college,10.0, Separated, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
26487,46, Private,59287.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
26488,31, Self-emp-not-inc,162442.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States,1
26489,29, ?,350603.0, 10th,6.0, Never-married, ?, Own-child, White, Female,0.0,0.0,38.0, United-States,0
26490,39, Private,344743.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0.0,0.0,50.0, United-States,1
26491,35, Private,112077.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,5013.0,0.0,40.0, United-States,0
26492,26, Private,176795.0, Bachelors,13.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States,1
26493,51, Private,137815.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298.0,0.0,40.0, United-States,1
26494,31, Private,309620.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,6.0, South,0
26495,39, Private,336880.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,1
26496,26, Private,206600.0, 11th,7.0, Never-married, Other-service, Other-relative, White, Male,0.0,0.0,30.0, Mexico,0
26497,25, Private,193051.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,35.0, United-States,0
26498,61, Federal-gov,229062.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,1887.0,40.0, United-States,1
26499,49, Private,62793.0, HS-grad,9.0, Divorced, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States,0
26500,53, Private,264939.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,45.0, Mexico,0
26501,52, Private,370552.0, Preschool,1.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, El-Salvador,0
26502,52, Private,163678.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,55.0, United-States,0
26503,74, ?,89667.0, Bachelors,13.0, Widowed, ?, Not-in-family, Other, Female,0.0,0.0,35.0, United-States,0
26504,50, Private,558490.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,0
26505,29, Private,124680.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,13550.0,0.0,35.0, United-States,1
26506,76, Private,208843.0, 7th-8th,4.0, Widowed, Protective-serv, Not-in-family, White, Male,0.0,0.0,30.0, United-States,0
26507,19, Private,95078.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,15.0, United-States,0
26508,25, Private,169679.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,0
26509,45, Private,101320.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
26510,34, Private,168906.0, Assoc-acdm,12.0, Divorced, Adm-clerical, Own-child, White, Female,0.0,0.0,35.0, United-States,0
26511,20, Private,212582.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,16.0, United-States,0
26512,66, ?,170617.0, Masters,14.0, Widowed, ?, Not-in-family, White, Male,0.0,0.0,6.0, United-States,0
26513,63, ?,170529.0, Bachelors,13.0, Married-civ-spouse, ?, Wife, Black, Female,0.0,0.0,45.0, United-States,0
26514,27, Private,99897.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,0
26515,41, Private,104892.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,2829.0,0.0,40.0, United-States,0
26516,43, Private,175224.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,60.0, Nicaragua,0
26517,23, Private,149704.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States,0
26518,37, Federal-gov,214542.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
26519,31, Private,167319.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,0
26520,33, State-gov,43716.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,4.0, United-States,0
26521,28, Private,191935.0, Assoc-acdm,12.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,20.0, United-States,0
26522,70, ?,158642.0, HS-grad,9.0, Widowed, ?, Not-in-family, White, Female,2993.0,0.0,20.0, United-States,0
26523,35, Private,338611.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
26524,41, Private,136419.0, Assoc-acdm,12.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,75.0, United-States,1
26525,17, Private,72321.0, 11th,7.0, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,12.0, United-States,0
26526,41, Local-gov,189956.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0.0,0.0,40.0, United-States,1
26527,44, Private,403782.0, Assoc-voc,11.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,45.0, United-States,0
26528,47, Private,456661.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Mexico,0
26529,24, Private,279041.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, Black, Male,0.0,0.0,40.0, United-States,0
26530,38, Self-emp-not-inc,65716.0, Assoc-voc,11.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
26531,34, Private,189809.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,52.0, Jamaica,0
26532,62, Local-gov,223637.0, HS-grad,9.0, Divorced, Other-service, Not-in-family, Black, Female,0.0,0.0,35.0, United-States,0
26533,27, Local-gov,199343.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,38.0, United-States,0
26534,59, Private,139344.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,1
26535,35, Private,119098.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,0
26536,38, Private,195025.0, HS-grad,9.0, Separated, Other-service, Unmarried, Black, Female,0.0,0.0,32.0, United-States,0
26537,28, Private,186720.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,50.0, United-States,0
26538,28, Private,328923.0, HS-grad,9.0, Never-married, Adm-clerical, Other-relative, White, Female,0.0,0.0,38.0, United-States,0
26539,59, State-gov,159472.0, 9th,5.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,0
26540,42, Private,138662.0, Some-college,10.0, Separated, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States,0
26541,54, Local-gov,286342.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,32.0, United-States,1
26542,39, Private,181705.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States,0
26543,41, Private,193882.0, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States,0
26544,43, Private,216497.0, Bachelors,13.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, Germany,0
26545,32, Self-emp-inc,124919.0, Bachelors,13.0, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0.0,0.0,50.0, Iran,1
26546,62, Private,109463.0, Some-college,10.0, Separated, Sales, Unmarried, White, Female,0.0,1617.0,33.0, United-States,0
26547,58, Private,256274.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
26548,43, Private,326379.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
26549,67, ?,174995.0, Some-college,10.0, Married-civ-spouse, ?, Husband, White, Male,0.0,2457.0,40.0, United-States,0
26550,31, Private,243142.0, HS-grad,9.0, Divorced, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
26551,51, Local-gov,155118.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,70.0, United-States,1
26552,54, Private,189607.0, Bachelors,13.0, Never-married, Other-service, Own-child, Black, Female,0.0,0.0,36.0, United-States,0
26553,20, Private,39478.0, Some-college,10.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,70.0, United-States,0
26554,35, Private,206951.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,1
26555,22, Private,127647.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,36.0, United-States,0
26556,38, Private,234298.0, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, White, Male,6849.0,0.0,60.0, United-States,0
26557,42, Private,182302.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,0
26558,44, State-gov,166597.0, Masters,14.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,1
26559,28, Self-emp-not-inc,33363.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,70.0, United-States,1
26560,74, Self-emp-inc,167537.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,35.0, United-States,1
26561,34, Private,179378.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0.0,0.0,40.0, United-States,0
26562,50, State-gov,297551.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,52.0, United-States,0
26563,50, Private,198362.0, Assoc-voc,11.0, Widowed, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
26564,43, Private,240504.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States,0
26565,29, Self-emp-not-inc,169662.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
26566,30, ?,164940.0, HS-grad,9.0, Separated, ?, Unmarried, Black, Female,0.0,0.0,25.0, United-States,0
26567,61, Private,210488.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,1
26568,21, Private,154835.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0.0,0.0,40.0, Vietnam,0
26569,27, Private,333296.0, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,30.0, ?,0
26570,47, Private,192793.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, Iran,1
